id,title,keywords,ratings,confidences,withdraw,review_lengths,comments,url
DIuSX4HqDZ,Abductive Logical Reasoning on Knowledge Graphs,"['knoweldge graph', 'logical reasoning']","[3, 6, 6, 5, 5]","[4, 3, 3, 2, 4]",0,"[337, 491, 216, 247, 352]",18,https://openreview.net/forum?id=DIuSX4HqDZ
DIHBt1OUli,Partition and Conquer: A Multimodal Autoregressive Model for Time-Aligned and Contextual Modalities,['multimodal models'],"[3, 3, 5]","[3, 3, 3]",1,"[251, 705, 429]",3,https://openreview.net/forum?id=DIHBt1OUli
DHCp41nv1M,Seeing Video Through Optical Scattering Media using Spatio-Temporal Diffusion Models,"['Optics', 'Inverse scattering problem', 'Spatiotemporal reconstruction', 'Dynamic scattering media']","[6, 8, 5]","[3, 3, 5]",0,"[594, 176, 340]",16,https://openreview.net/forum?id=DHCp41nv1M
DGez4B2a6Y,A Plug-and-Play Image Registration Network,"['deformable image registration', 'plug-and-play priors', 'deep equilibrium models', 'iterative algorithms']","[8, 8, 6, 6]","[4, 4, 1, 3]",0,"[342, 421, 235, 418]",18,https://openreview.net/forum?id=DGez4B2a6Y
DFTHW0MyiW,Beyond Worst-case Attacks: Robust RL with Adaptive Defense via Non-dominated Policies,['robust reinforcement learning; beyond worse-case'],"[6, 8, 8, 6]","[3, 2, 2, 2]",0,"[305, 223, 509, 346]",24,https://openreview.net/forum?id=DFTHW0MyiW
DFQCJmHPoe,Adversarial latent representation for positive unlabeled learning,"['generative adversarial networks', 'representation learning', 'novelty detection', 'transductive learning', 'positive unlabeled learning']","[3, 3, 3, 6]","[3, 4, 4, 4]",0,"[173, 171, 245, 238]",4,https://openreview.net/forum?id=DFQCJmHPoe
DEJIDCmWOz,On the Reliability of Watermarks for Large Language Models,"['Machine Learning', 'LLM', 'Watermark', 'Language Model', 'Natural Language Processing', 'Generative AI']","[6, 6, 6]","[3, 4, 5]",0,"[341, 275, 282]",17,https://openreview.net/forum?id=DEJIDCmWOz
DE7IVrk8Ks,Latent Shattering: Turning Unconditional Pretrained Generators Into Conditional Models By Imposing Latent Structure,"['generative models', 'generative modeling', 'GANs', 'VAEs']","[5, 3, 3, 3]","[3, 4, 4, 4]",0,"[484, 747, 577, 300]",4,https://openreview.net/forum?id=DE7IVrk8Ks
DE2RMJVjgI,Fine-grained Separation of Action-Background for Point-Level Temporal Action Localization,"['Temporal action localization', 'point-level supervision', 'weakly-supervised learning']","[5, 3, 6, 3]","[5, 5, 4, 5]",0,"[290, 399, 251, 396]",12,https://openreview.net/forum?id=DE2RMJVjgI
DDX1u29Gqr,DreamCraft3D: Hierarchical 3D Generation with Bootstrapped Diffusion Prior,"['text to 3D', 'diffusion models', 'NeRF', 'neural rendering', '3d synthesis']","[6, 5, 6, 8]","[3, 3, 5, 4]",0,"[250, 198, 587, 744]",11,https://openreview.net/forum?id=DDX1u29Gqr
DDAtRS5Ngf,Ceci n'est pas une pomme: Adversarial Illusions in Multi-Modal Embeddings,"['security', 'machine learning', 'adversarial perturbations', 'large language models']","[5, 6, 6, 3]","[4, 5, 3, 5]",0,"[98, 433, 538, 190]",16,https://openreview.net/forum?id=DDAtRS5Ngf
DCUG6P9RkZ,Better Imitation Learning in Discounted Linear MDP,"['imitation learning theory', 'online learning in MDP', 'reinforcement learning theory']","[5, 6, 5, 5]","[4, 3, 4, 4]",0,"[460, 252, 464, 927]",25,https://openreview.net/forum?id=DCUG6P9RkZ
DCDT918ZkI,Boosting the Adversarial Robustness of Graph Neural Networks: An OOD Perspective,"['Graph Neural Networks', 'Adversarial Robustness', 'Data Distribution']","[8, 3, 6, 6]","[4, 5, 4, 3]",0,"[451, 197, 115, 328]",19,https://openreview.net/forum?id=DCDT918ZkI
DAs9X4mCpu,Learning to Count without Annotations,"['computer vision', 'self-supervision', 'visual counting']","[3, 5, 3]","[5, 5, 4]",1,"[196, 238, 384]",3,https://openreview.net/forum?id=DAs9X4mCpu
DASh78rJ7g,Plugin estimators for selective classification with out-of-distribution detection,"['Selective classification', 'Learning to reject', 'Abstention', 'OOD detection', 'SCOD', 'Loss functions', 'Plug-in estimators', 'Statistical consistency']","[6, 8, 8]","[4, 3, 4]",0,"[206, 553, 1344]",12,https://openreview.net/forum?id=DASh78rJ7g
D9rJdtmIG6,SpaCE: The Spatial Confounding Environment,"['causal inference', 'datasets', 'benchmarks', 'spatial confounding', 'public health']","[8, 6, 6]","[3, 3, 4]",0,"[490, 257, 343]",12,https://openreview.net/forum?id=D9rJdtmIG6
D9SA02esgh,MorphOcc: An Implicit Generative Model of Neuronal Morphologies,"['implicit model', 'generative modelling', 'neuronal morphologies', 'computational neuroscience', 'primary visual cortex']","[3, 6, 3]","[3, 4, 4]",0,"[587, 296, 306]",10,https://openreview.net/forum?id=D9SA02esgh
D96juYQ2NW,Coresets for Clustering with Noisy Data,"['clustering', 'noise', 'coreset']","[5, 5, 6, 6]","[4, 4, 4, 3]",0,"[329, 341, 425, 114]",13,https://openreview.net/forum?id=D96juYQ2NW
D8DAQhpznu,Llamas Know What GPTs Don't Show: Surrogate Models for Selective Classification,"['calibration', 'uncertainty estimation', 'large language models']","[5, 5, 3, 3]","[4, 3, 3, 4]",0,"[418, 385, 220, 294]",15,https://openreview.net/forum?id=D8DAQhpznu
D7v6HmwqKC,Can LLMs Effectively Leverage Graph Structural Information: When and Why,"['Large Language Model', 'Graph', 'Multimodality', 'Data Leakage', 'Homophily']","[3, 3, 3, 6, 6]","[5, 4, 4, 3, 3]",1,"[518, 488, 285, 272, 503]",21,https://openreview.net/forum?id=D7v6HmwqKC
D7KJmfEDQP,Model Merging by Uncertainty-Based Gradient Matching,"['Model Merging', 'Gradient Matching', 'Language Modeling', 'Model Editing', 'Transfer Learning']","[6, 6, 6, 6]","[5, 2, 4, 3]",0,"[984, 283, 325, 370]",16,https://openreview.net/forum?id=D7KJmfEDQP
D78HxVUg1Q,Robustness to Multi-Modal Environment Uncertainty in MARL using Curriculum Learning,"['Multi-Modal Uncertainty', 'Robustness', 'Multi-Agent Reinforcement Learning']","[3, 3, 3, 1]","[4, 5, 4, 4]",1,"[583, 1219, 800, 193]",11,https://openreview.net/forum?id=D78HxVUg1Q
D6pHf8AiO7,Pruning neural networks using FishLeg estimation,"['pruning', 'second-order pruning', 'neural-network pruning', 'optimization. fishleg optimization']","[3, 3, 5, 6]","[4, 4, 2, 2]",0,"[307, 346, 250, 254]",11,https://openreview.net/forum?id=D6pHf8AiO7
D6aGz0Zyvn,Enhancing Kernel Flexibility via Learning Asymmetric Locally-Adaptive Kernels,"['Asymmetric kernel learning', 'LAB RBF kernel', 'Kernel ridge regression']","[8, 5, 8]","[4, 4, 4]",0,"[488, 243, 315]",20,https://openreview.net/forum?id=D6aGz0Zyvn
D6Htk1rwkK,Exploring mechanisms of Neural Robustness: probing the bridge between geometry and spectrum,"['Latent Geometry', 'Latent Spectrum', 'Adversarial Robustness', 'Mechanistic Model', 'Unsupervised Learning', 'Local Learning', 'Jacobian Regularization', 'Spectral Regularization']","[6, 3, 3, 5]","[4, 4, 4, 4]",0,"[223, 586, 429, 668]",6,https://openreview.net/forum?id=D6Htk1rwkK
D5mJSNtUtv,Finite-State Autoregressive Entropy Coding for Efficient Learned Lossless Compression,"['Lossless Compression', 'Autoregressive Model', 'Acceleration', 'Entropy Coding', 'Autoencoder']","[6, 6, 6, 6]","[4, 4, 4, 4]",0,"[359, 406, 332, 301]",18,https://openreview.net/forum?id=D5mJSNtUtv
D4NJFfrqoq,Optimistic Bayesian Optimization with Unknown Constraints,"['Bayesian optimization', 'black box constraint', 'decoupled query']","[6, 8, 5, 8]","[4, 3, 4, 4]",0,"[251, 183, 304, 415]",27,https://openreview.net/forum?id=D4NJFfrqoq
D3JpYSn7dL,An Instance-Level Framework for Multi-tasking Graph Self-Supervised Learning,"['Graph Self-supervised Learning', 'Graph Knowledge Distillation']","[6, 5, 5, 5]","[5, 3, 3, 4]",0,"[349, 242, 274, 216]",16,https://openreview.net/forum?id=D3JpYSn7dL
D2eOVqPX9g,Finite-Time Analysis of On-Policy Heterogeneous Federated Reinforcement Learning,"['reinforcement learning', 'federated learning', 'temporal difference learning']","[6, 8, 5, 6]","[3, 3, 3, 3]",0,"[244, 231, 242, 176]",22,https://openreview.net/forum?id=D2eOVqPX9g
D1w3huGGpu,Compositional Interfaces for Compositional Generalization,"['compositional generalization', 'modular architectures', 'generalist agents']","[3, 6, 5, 5]","[3, 3, 5, 3]",0,"[158, 266, 348, 286]",11,https://openreview.net/forum?id=D1w3huGGpu
D0zeqL7Vnz,Prompt Sketching for Large Language Models,"['large language models', 'prompting', 'decoding']","[5, 6, 6, 5]","[4, 3, 3, 4]",0,"[485, 280, 170, 836]",18,https://openreview.net/forum?id=D0zeqL7Vnz
D02lqBeVpP,Roadside Monocular 3D Detection via 2D-Detection Prompting,"['roadside 3D detection', 'monocular 3D detection', 'object detection']","[5, 5, 3, 6]","[4, 5, 5, 4]",1,"[418, 233, 450, 294]",5,https://openreview.net/forum?id=D02lqBeVpP
Cy5v64DqEF,Idempotence and Perceptual Image Compression,"['perceptual image compression', 'neural image compression']","[6, 8, 8, 8]","[3, 4, 4, 4]",0,"[172, 581, 531, 276]",20,https://openreview.net/forum?id=Cy5v64DqEF
Cx6Jn6gKHz,Can adversarial samples benefit few-shot unsupervised implicit neural shape representation learning ?,"['3D reconstruction', 'Implicit Neural Representations']","[6, 5, 6, 6]","[3, 4, 5, 3]",0,"[545, 688, 568, 617]",26,https://openreview.net/forum?id=Cx6Jn6gKHz
CwAY8b8i97,Spike Accumulation Forwarding for Effective Training of Spiking Neural Networks,"['Spiking Neural Networks', 'Efficient SNN Training', 'Deep Learning', 'Supervised Learning']","[5, 3, 3, 5]","[5, 4, 4, 3]",0,"[214, 348, 358, 412]",11,https://openreview.net/forum?id=CwAY8b8i97
Cw6lk56w6z,When does In-context Learning Fall Short and Why? A Study on Specification-Heavy Tasks,"['In-context learning', 'large language models', 'instruction tuning']","[5, 5, 5, 3]","[4, 3, 4, 4]",0,"[292, 490, 466, 302]",12,https://openreview.net/forum?id=Cw6lk56w6z
CvxcWCDX0h,Learning Multi-Modal Representation Alignments from Noisy Data-Pairs,"['multi-modal learning', 'contrastive learning', 'foundation models']","[3, 3, 5, 3]","[4, 4, 5, 5]",0,"[181, 396, 394, 334]",9,https://openreview.net/forum?id=CvxcWCDX0h
CvYBvgEUK9,On Penalty Methods for Nonconvex Bilevel Optimization and First-Order Stochastic Approximation,"['Bilevel-Optimization', 'Penalty Methods', 'Landscape Analysis', 'Non-Asymptotic Analysis', 'First-Order Methods']","[6, 6, 6, 5, 8]","[3, 3, 3, 3, 4]",0,"[495, 622, 610, 1444, 528]",13,https://openreview.net/forum?id=CvYBvgEUK9
CupHThqQl3,It's About Time: Temporal References in Emergent Communication,"['Emergent Communication', 'Emergent Language', 'Temporal Logic']","[5, 3, 5, 6]","[2, 4, 4, 3]",0,"[1184, 438, 583, 537]",18,https://openreview.net/forum?id=CupHThqQl3
CulHdELJ1S,HUB: Enhancing Learned Optimizers via Hybrid Update-based Strategy,"['learn-to-learn', 'leanred optimizer', 'hand-designed optimizer', 'optimization', 'meta learning', 'prompt tuning', 'large model']","[5, 3, 5, 5]","[2, 4, 4, 4]",0,"[204, 464, 339, 443]",10,https://openreview.net/forum?id=CulHdELJ1S
Cu5wJa5LGO,LLCP: Learning Latent Causal Processes for Reasoning-based Video Question Answer,"['Video Question Answer', 'Visual Reasoning', 'Causal Represetation Learning']","[8, 3, 6, 5, 8]","[5, 4, 3, 4, 4]",0,"[195, 375, 603, 440, 483]",32,https://openreview.net/forum?id=Cu5wJa5LGO
CtiFwPRMZX,A simple connection from loss flatness to compressed representations in neural networks,"['dimensionality', 'loss flatness', 'compression']","[3, 8, 6, 3]","[4, 3, 5, 4]",0,"[460, 195, 567, 398]",10,https://openreview.net/forum?id=CtiFwPRMZX
CtOA9aN8fr,Effective pruning of web-scale datasets based on complexity of concept clusters,"['pruning', 'large-scale', 'data curation', 'concept-based', 'LAION', 'DataComp']","[5, 3, 8, 5]","[4, 5, 4, 4]",0,"[356, 256, 809, 261]",15,https://openreview.net/forum?id=CtOA9aN8fr
CsDLcku5cY,Graph Decision Transformer,"['decision transformer', 'graph representation in RL']","[5, 5, 5, 3]","[4, 3, 5, 3]",1,"[322, 393, 577, 514]",4,https://openreview.net/forum?id=CsDLcku5cY
CrCMEV6oOI,Provably Efficient Policy Optimization with Rare Policy Switches,"['reinforcement learning', 'policy optimization', 'linear MDP', 'general function approximation']","[5, 6, 3, 8]","[3, 2, 5, 4]",1,"[310, 466, 842, 286]",4,https://openreview.net/forum?id=CrCMEV6oOI
CqzO3z9kVK,Knowledge Fusion by Evolving Language Models,"['nature language processing', 'evolution strategy', 'knowledge fusion', 'model merging']","[3, 5, 3, 6]","[4, 5, 5, 4]",0,"[298, 357, 379, 315]",9,https://openreview.net/forum?id=CqzO3z9kVK
Cqrv7Sve7g,Offline Reward Inference on Graph: A New Thinking,"['Offline reinforcement learning', 'Reward learning', 'Graph']","[6, 6, 6]","[2, 4, 4]",0,"[238, 561, 382]",8,https://openreview.net/forum?id=Cqrv7Sve7g
CppEmee0u6,Multimodal Pathway: Improve Transformers with Irrelevant Data from Other Modalities,"['Transformer', 'Multimodal Learning', 'Pretraining', 'Re-parameterization']","[3, 3, 6]","[4, 4, 2]",1,"[248, 192, 117]",8,https://openreview.net/forum?id=CppEmee0u6
CpnKq3UJwp,Efficient Multi-agent Reinforcement Learning by Planning,"['Model-based RL', 'MARL', 'Planning', 'MCTS']","[6, 6, 6, 8]","[5, 4, 3, 3]",0,"[667, 416, 237, 457]",17,https://openreview.net/forum?id=CpnKq3UJwp
CpiOUOaqh3,PARAMETER OPTIMIZATION FOR EPIDEMIOLOGICAL MODEL WITH GENETIC ALGORITHM,"['genetic algorithm', 'epidemiological model', 'COVID-19']","[1, 1, 3, 3]","[3, 4, 3, 4]",0,"[267, 206, 534, 604]",4,https://openreview.net/forum?id=CpiOUOaqh3
CpgoO6j6W1,DECOUPLING REASONING FROM OBSERVATIONS FOR EFFICIENT AUGMENTED LANGUAGE MODELS,"['Tool augmented language model', 'Efficiency', 'Prompt redundancy', 'Instruction fine-tuning']","[5, 6, 3, 3]","[4, 3, 3, 5]",0,"[453, 202, 327, 531]",4,https://openreview.net/forum?id=CpgoO6j6W1
Cnn60wwTe1,Which mode is better for federated learning? Centralized or Decentralized,"['Federated learning', 'centralized', 'decentralized', 'excess risk', 'generalization']","[6, 3, 3, 6]","[3, 4, 4, 3]",0,"[632, 224, 400, 175]",21,https://openreview.net/forum?id=Cnn60wwTe1
Cn9Cl08zSS,Language Guided Interpretable Image Recognition via Manifold Alignment,"['Explainable AI', 'Prototypes', 'Manifold Alignment']","[3, 3, 6]","[4, 3, 4]",1,"[415, 486, 242]",3,https://openreview.net/forum?id=Cn9Cl08zSS
ClqyY6Bvb7,ChEF: A Comprehensive Evaluation Framework for Standardized Assessment of Multimodal Large Language Models,"['benchmark', 'multimodal large language model', 'evaluation framework']","[6, 6, 8, 3]","[4, 5, 4, 3]",0,"[186, 214, 148, 358]",17,https://openreview.net/forum?id=ClqyY6Bvb7
CkrqCY0GhW,Language Model Agents Suffer from Compositional Decision Making,"['Language Model Agents', 'Large Language Models', 'Web Automation', 'Web Navigation', 'Tool Use']","[6, 6, 8, 6]","[4, 3, 4, 3]",0,"[424, 254, 203, 283]",13,https://openreview.net/forum?id=CkrqCY0GhW
CkH1l00p6u,When Treatment Effect Estimation Meets Collider Bias: A Dual Counterfactual Generative Approach,"['Causal Inference', 'Treatment Effect Estimation', 'Collider Bias', 'Selection Bias', 'Generative Models']","[5, 6, 3, 5]","[3, 4, 5, 3]",0,"[383, 411, 498, 378]",9,https://openreview.net/forum?id=CkH1l00p6u
CkDon7WpX1,A Consistent Lebesgue Measure for Multi-label Learning,"['multi-label learning', 'consistency', 'surrogate-free optimisation']","[6, 6, 6, 3]","[2, 4, 4, 2]",0,"[311, 446, 277, 307]",19,https://openreview.net/forum?id=CkDon7WpX1
CjPt1AC6w0,"IS SYNTHETIC DATA USEFUL FOR TRANSFER LEARNING? AN INVESTIGATION INTO DATA GENERATION, VOLUME, AND UTILIZATION","['synthetic data', 'transfer learning']","[5, 6, 8, 6]","[4, 4, 5, 4]",0,"[832, 692, 417, 705]",20,https://openreview.net/forum?id=CjPt1AC6w0
Ci6OBuPuYW,Unsupervised Learning Based Object Detection Using Contrastive Learning,"['Unsupervised Learning', 'Object Detection', 'Representation Learning']","[3, 3, 5, 3, 1, 3]","[4, 4, 4, 3, 5, 5]",1,"[189, 366, 332, 291, 212, 80]",6,https://openreview.net/forum?id=Ci6OBuPuYW
ChNy95ovpF,DebateGPT: Fine-tuning Large Language Models with Multi-agent Debate Supervision,"['Large Language Models', 'Fine-tuning', 'Factuality and Reasoning']","[3, 5, 5]","[4, 3, 4]",0,"[187, 317, 296]",11,https://openreview.net/forum?id=ChNy95ovpF
ChHx5ORqF0,Translating Labels to Solve Annotation Mismatches Across Object Detection Datasets,"['object detection', 'data-centric AI', 'label translation', 'dataset improvements']","[6, 6, 6]","[3, 4, 4]",0,"[546, 522, 275]",14,https://openreview.net/forum?id=ChHx5ORqF0
Ch7WqGcGmb,Error Feedback Reloaded: From Quadratic to Arithmetic Mean of Smoothness Constants,"['error feedback', 'greedy sparsification', 'distributed optimization', 'communication complexity', 'machine cloning', 'weighted error feedback', 'quadratic mean', 'arithmetic mean', 'large stepsizes']","[6, 8, 3, 6]","[2, 3, 3, 4]",0,"[112, 391, 328, 491]",25,https://openreview.net/forum?id=Ch7WqGcGmb
CgvZ530jg8,Exponential Quantum Advantage in Communication for Distributed Learning,"['Distributed learning', 'communication complexity', 'quantum computing']",[],[],0,[],0,https://openreview.net/forum?id=CgvZ530jg8
CgpiO0DRrk,Video Caching at Data-drifting Network Edge: A KD-based Cross-domain Collaborative Solution,['Cooperative edge caching; Data drift; Knowledge distillation'],"[5, 6, 6, 3]","[3, 2, 3, 4]",0,"[254, 503, 414, 955]",8,https://openreview.net/forum?id=CgpiO0DRrk
CgkAGcp9lk,Compositional Search of Stable Crystalline Structures in Multi-Component Alloys Using Generative Diffusion Models,"['Multi-Component Alloys', 'Generative Diffusion Models', 'Composition Search', 'Inverse Design']","[3, 3, 3]","[2, 3, 3]",0,"[275, 762, 413]",3,https://openreview.net/forum?id=CgkAGcp9lk
CgU3bllpEQ,On Formal Feature Attribution and Its Approximation,"['Feature Attribution', 'Explainable AI', 'Formal Explanation', 'Explainability']","[5, 5, 6, 5]","[3, 3, 3, 2]",1,"[426, 801, 642, 563]",4,https://openreview.net/forum?id=CgU3bllpEQ
CgPs04l9TO,Butterfly Effects of SGD Noise: Error Amplification in Behavior Cloning and Autoregression,"['Deep Learning', 'Imitation Learning', 'Stability', 'Exponential Moving Average', 'Optimization']","[3, 5, 8]","[2, 3, 3]",0,"[141, 296, 595]",6,https://openreview.net/forum?id=CgPs04l9TO
CgBhR1NSLM,Visual Analysis of the Bumpiness and Ruggedness of Residual Neural Network Landscapes,"['Fitness landscape analysis', 'residual neural networks', 'local minima']","[3, 3, 3]","[2, 4, 5]",1,"[379, 204, 788]",3,https://openreview.net/forum?id=CgBhR1NSLM
Cfi68cGzIt,Conservative Reinforcement Learning by Q-function Disagreement,"['Reinforcement Learning', 'Target Network', 'Regularization']","[3, 3]","[4, 4]",0,"[344, 385]",4,https://openreview.net/forum?id=Cfi68cGzIt
CfXh93NDgH,WizardLM: Empowering Large Pre-Trained Language Models to Follow Complex Instructions,"['Large Language Model', 'Instruction Fine-tuning']","[6, 6, 6, 6]","[4, 3, 5, 4]",0,"[319, 380, 683, 355]",22,https://openreview.net/forum?id=CfXh93NDgH
Cf8HBieRzL,UniContact:A Basic Model for Robotic Manipulation of Contact Synthesis on Rigid and Articulated Rigid Bodies with Arbitrary Manipulators,"['manipulation', 'grasping', 'robotics']","[3, 5, 3, 3]","[3, 3, 3, 4]",0,"[577, 455, 537, 346]",5,https://openreview.net/forum?id=Cf8HBieRzL
